event_id,timestamp,user,country,device,resource,success,auth_method,is_attack
b8730125-1617-43fc-bffd-9bd5d9cd5722,2026-01-31T10:03:50.395577,user2@example.com,Canada,Desktop,hr_portal,1,mfa,0
745bc2a6-3cd0-4508-a597-dc45e5834905,2026-01-31T10:01:14.395577,user2@example.com,Canada,Desktop,payroll.csv,1,password,0
f5066603-cea6-4328-a32e-7b3a84ebe102,2026-01-31T09:19:25.395577,user2@example.com,Canada,Desktop,payroll.csv,1,mfa,0
5ebd9768-c5d6-4831-866e-c1c86432da53,2026-01-31T08:15:05.395577,user2@example.com,Canada,Desktop,code_repo,1,password,0
af6da4f3-e2c1-4a9b-ad7d-7caea69368a6,2026-01-31T08:33:15.395577,user2@example.com,Canada,Desktop,wiki,1,password,0
138c321c-09a2-48cb-8af2-fe9af9758672,2026-01-31T09:08:51.395577,user3@example.com,USA,Laptop,finance_dashboard,1,mfa,0
dd8f3bc3-27ee-4282-a782-e76cca340399,2026-01-31T06:29:26.395577,user3@example.com,USA,Laptop,wiki,1,mfa,0
1f500493-6c08-4cb7-9638-c2425fae1221,2026-01-31T09:07:49.395577,user3@example.com,USA,Laptop,email,1,password,0
4402680d-7448-4765-befa-44d1d4e7953f,2026-01-31T07:00:42.395577,user3@example.com,USA,Laptop,payroll.csv,1,mfa,0
1a1302df-3f0b-401a-8565-c576bbe4684b,2026-01-31T08:35:33.395577,user3@example.com,USA,Laptop,wiki,0,password,0
ecf1ebf2-1b87-4408-a6a0-5b711bc0e853,2026-01-31T07:36:11.395577,user3@example.com,USA,Laptop,payroll.csv,1,mfa,0
ecad06a2-35d9-4b82-ad32-ae1141205516,2026-01-31T18:35:34.395577,user4@example.com,Canada,Mobile,payroll.csv,1,password,0
f9100a9d-ae8f-4d8c-8166-9b87cdfa99da,2026-01-31T19:09:03.395577,user4@example.com,Canada,Mobile,code_repo,1,password,0
a948123b-9ba6-4ffb-9e03-046b272a2e0f,2026-01-31T18:17:08.395577,user4@example.com,Canada,Mobile,wiki,1,mfa,0
32d54cc5-6d66-4f1f-9505-5dcfb2099816,2026-01-31T18:38:35.395577,user4@example.com,Canada,Mobile,hr_portal,1,password,0
3a68e180-f871-4a7b-b2b6-f0be0364517c,2026-01-31T17:43:35.395577,user4@example.com,Canada,Mobile,email,1,password,0
08388528-b6e0-43ca-ac92-5b69eaf3729e,2026-01-31T17:41:51.395577,user4@example.com,Canada,Mobile,payroll.csv,1,mfa,0
e0ea54f2-34e8-4a14-87b9-d70814f6d54b,2026-01-31T14:00:14.395577,user5@example.com,India,Mobile,hr_portal,1,password,0
80e3ac32-deed-418c-bae6-910fd7fdaf74,2026-01-31T12:51:54.395577,user5@example.com,India,Mobile,code_repo,1,mfa,0
b2603d20-b64a-4eca-8d6b-a31419a294f9,2026-01-31T11:40:56.395577,user5@example.com,India,Mobile,hr_portal,1,password,0
092f23f6-77bf-4764-89ef-bbe8626bf164,2026-01-31T13:36:02.395577,user5@example.com,India,Mobile,payroll.csv,1,mfa,0
81a3b16a-9a25-4058-b356-b54576504b5d,2026-01-31T12:24:35.395577,user5@example.com,India,Mobile,wiki,1,password,0
50918ae4-80d3-4670-850f-3eac1e4d3433,2026-01-31T13:53:06.395577,user5@example.com,India,Mobile,email,1,mfa,0
761349db-fdba-4e00-ade0-4dbddb47a120,2026-01-31T06:21:18.395577,user6@example.com,India,Laptop,finance_dashboard,1,password,0
264413b9-9f7b-44c2-b4b1-d32aaef0cbc2,2026-01-31T08:26:20.395577,user6@example.com,India,Laptop,hr_portal,1,password,0
a8e27b1a-1ab4-420d-8687-576ed6ba4f63,2026-01-31T08:12:45.395577,user6@example.com,India,Laptop,hr_portal,1,mfa,0
d1849292-3f63-4caa-843c-e73f299d4933,2026-01-31T06:20:10.395577,user6@example.com,India,Laptop,email,1,mfa,0
d6c0dfd5-3728-4c60-83a3-45f0c88411de,2026-01-31T06:49:48.395577,user6@example.com,India,Laptop,email,1,password,0
94f2fb92-1f2d-4262-97bf-8f8614477bcf,2026-01-31T06:59:54.395577,user6@example.com,India,Laptop,finance_dashboard,1,password,0
12d55c80-dbe0-4b11-a7ae-34d1bf0e2512,2026-01-31T17:41:17.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
0ef9254f-1125-4215-9798-c8ced68e014c,2026-01-31T17:44:42.395577,user7@example.com,USA,Laptop,finance_dashboard,1,mfa,0
9d5db9a8-490c-42de-9546-726491851331,2026-01-31T17:53:29.395577,user7@example.com,USA,Laptop,email,1,mfa,0
2645f3cb-9438-487f-bacd-d70c849c2ea2,2026-01-31T17:55:34.395577,user7@example.com,USA,Laptop,wiki,1,mfa,0
7853e3bb-f644-44a8-a3ef-8da33cb691b0,2026-01-31T17:09:33.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
df974e08-6a34-4ec3-88f1-d59151e0a860,2026-01-31T16:30:07.395577,user7@example.com,USA,Laptop,payroll.csv,1,mfa,0
bffe9539-6efe-4b5f-916e-f60c9482b79d,2026-01-31T17:51:01.395577,user8@example.com,China,Laptop,code_repo,1,mfa,0
efec086c-3846-4bde-bb11-3963c7267992,2026-01-31T17:03:12.395577,user8@example.com,China,Laptop,email,1,password,0
b08ab8dc-84bf-4d48-b000-214ca07a296b,2026-01-31T17:41:24.395577,user8@example.com,China,Laptop,hr_portal,1,mfa,0
16ab7160-d748-4c5a-8a12-88849d037c12,2026-01-31T17:39:14.395577,user8@example.com,China,Laptop,email,1,mfa,0
ee20f8c3-5065-4670-9501-57226957ec60,2026-01-31T18:28:51.395577,user8@example.com,China,Laptop,hr_portal,1,mfa,0
26374ca3-8823-4f9c-add2-e5fb24d822d9,2026-01-31T16:18:21.395577,user8@example.com,China,Laptop,email,1,password,0
6ff32415-e145-4ad8-806e-bbceb2ccd3d3,2026-02-01T08:59:51.395577,user1@example.com,Canada,Laptop,hr_portal,1,mfa,0
f1a2753e-0c62-42aa-bf33-6efe1aaadfc4,2026-02-01T08:19:54.395577,user1@example.com,Canada,Laptop,code_repo,1,mfa,0
2292cb51-047a-4cec-9429-6159e38d94e8,2026-02-01T08:15:46.395577,user1@example.com,Canada,Laptop,finance_dashboard,1,password,0
29e53fbe-d975-40c9-8af0-c7539b9bab92,2026-02-01T08:44:41.395577,user1@example.com,Canada,Laptop,hr_portal,1,password,0
54b8b283-54d7-46a0-8f92-8c1908d1ee21,2026-02-01T06:35:22.395577,user1@example.com,Canada,Laptop,finance_dashboard,1,mfa,0
50733d4d-7847-44e6-bc1c-2c8f7ea806bd,2026-02-01T08:27:19.395577,user1@example.com,Canada,Laptop,wiki,1,password,0
39e17b74-0b85-47ed-b072-9a8bf437dab6,2026-02-01T10:12:10.395577,user2@example.com,Canada,Desktop,payroll.csv,1,password,0
5365c522-2250-4bca-8f11-839cca0d0e22,2026-02-01T08:57:16.395577,user2@example.com,Canada,Desktop,code_repo,1,mfa,0
3baf2f83-ce48-4d33-bf4c-5261c3b92376,2026-02-01T07:24:23.395577,user2@example.com,Canada,Desktop,hr_portal,1,mfa,0
29e1a161-cbe1-4bf2-9b1a-e39fb1a6c36b,2026-02-01T07:22:15.395577,user2@example.com,Canada,Desktop,payroll.csv,1,password,0
31689f40-8ae9-42b7-a48b-c4a8e0317721,2026-02-01T09:45:41.395577,user2@example.com,Canada,Desktop,wiki,1,mfa,0
d37887aa-0f7a-4338-814b-9ed08376bbbf,2026-02-01T07:35:47.395577,user2@example.com,Canada,Desktop,payroll.csv,1,password,0
4f7380cf-bc9a-4c9d-8bb3-4f809a3a68d5,2026-02-01T06:21:38.395577,user3@example.com,USA,Laptop,finance_dashboard,1,password,0
a87c2bc6-5479-4287-8684-2532ea19945d,2026-02-01T07:41:10.395577,user3@example.com,USA,Laptop,wiki,1,mfa,0
ef6f629f-6ccb-4c59-a2d8-45f556d996e6,2026-02-01T07:29:41.395577,user3@example.com,USA,Laptop,finance_dashboard,1,mfa,0
999ec651-4e28-4f3a-8cb4-22dc7ab6c330,2026-02-01T06:31:11.395577,user3@example.com,USA,Laptop,payroll.csv,1,mfa,0
b498ae0c-a561-4ea4-8427-10dc773255fc,2026-02-01T06:26:53.395577,user3@example.com,USA,Laptop,finance_dashboard,1,password,0
a859d181-94de-4957-84f8-20ef63f440c9,2026-02-01T07:26:17.395577,user3@example.com,USA,Laptop,hr_portal,1,mfa,0
7fb209c1-9824-4f7e-abf4-3e30ad52f3e0,2026-02-01T17:19:28.395577,user4@example.com,Canada,Mobile,wiki,1,password,0
a89d5b39-827d-4e88-b66d-a6bf8d871487,2026-02-01T16:37:02.395577,user4@example.com,Canada,Mobile,payroll.csv,1,mfa,0
529283d9-3d89-451d-bed9-48a4d7bb18cd,2026-02-01T16:38:23.395577,user4@example.com,Canada,Mobile,payroll.csv,1,password,0
600e244f-2242-4972-8075-20d47ef6db4c,2026-02-01T18:10:32.395577,user4@example.com,Canada,Mobile,code_repo,1,mfa,0
4a69f534-bc43-4687-998c-9dfa944e5ca6,2026-02-01T18:52:54.395577,user4@example.com,Canada,Mobile,code_repo,1,password,0
43590ec8-f3ac-4a78-8a53-8692f483d92b,2026-02-01T17:23:19.395577,user4@example.com,Canada,Mobile,finance_dashboard,1,mfa,0
45d547a5-d3da-400c-9f48-4fb89644fb09,2026-02-01T11:40:22.395577,user5@example.com,India,Mobile,email,1,mfa,0
49e4ac39-855a-4c48-a8e2-38b10faa9e2e,2026-02-01T13:17:53.395577,user5@example.com,India,Mobile,code_repo,1,password,0
252aa95a-dcdb-4566-a976-e0330190a64a,2026-02-01T13:01:38.395577,user5@example.com,India,Mobile,email,1,password,0
c2fd03ed-dbac-4a16-8773-ef0f237f37b7,2026-02-01T13:44:40.395577,user5@example.com,India,Mobile,code_repo,1,password,0
0671d2fe-9a12-45de-b81b-ae2f909aa428,2026-02-01T11:18:37.395577,user5@example.com,India,Mobile,code_repo,1,password,0
c6565ba6-223d-44ad-9cda-7dcc0262b8f1,2026-02-01T13:16:39.395577,user5@example.com,India,Mobile,payroll.csv,1,mfa,0
f735f99a-aff2-4d75-9c41-41e08ef8e731,2026-02-01T09:12:24.395577,user6@example.com,India,Laptop,finance_dashboard,1,mfa,0
e30cc81b-4f26-4dd9-a16b-dcbf9c480c91,2026-02-01T08:32:37.395577,user6@example.com,India,Laptop,wiki,1,mfa,0
b87003d6-a41c-46ce-b04f-bd82719ce744,2026-02-01T08:32:18.395577,user6@example.com,India,Laptop,code_repo,1,mfa,0
7db7b840-b6b7-4755-8c16-d8f6c7ba6c23,2026-02-01T08:16:47.395577,user6@example.com,India,Laptop,wiki,1,password,0
28004ee0-baeb-46dc-8c0c-5cb10c48ce9e,2026-02-01T08:05:46.395577,user6@example.com,India,Laptop,email,1,password,0
2a7a4e0b-5628-4f2e-980e-34e442ff7f7e,2026-02-01T08:51:00.395577,user6@example.com,India,Laptop,wiki,1,password,0
303b6709-5826-4194-934f-7c2712c07331,2026-02-01T18:11:19.395577,user7@example.com,USA,Laptop,finance_dashboard,1,mfa,0
c240659d-aaa9-452f-ba77-72d13a9b90a5,2026-02-01T18:43:00.395577,user7@example.com,USA,Laptop,hr_portal,1,mfa,0
548fc32a-3553-46a4-86d7-7a7a13e3de34,2026-02-01T17:04:25.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
8d84e513-5dea-4827-896a-3ac03892269a,2026-02-01T18:53:39.395577,user7@example.com,USA,Laptop,email,1,mfa,0
6f88e172-2b31-4a76-9ae0-d8ac44510e46,2026-02-01T17:46:01.395577,user7@example.com,USA,Laptop,finance_dashboard,1,mfa,0
1eb15c9c-5e44-4cb1-b84f-eb23e8fa5e24,2026-02-01T17:36:54.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
10c5328d-31db-4fa2-9947-9bdf57844223,2026-02-01T18:53:49.395577,user8@example.com,China,Laptop,email,1,mfa,0
1b05f11a-f4e1-495a-9b2c-97585a06ff5e,2026-02-01T17:29:14.395577,user8@example.com,China,Laptop,payroll.csv,1,password,0
f772de2a-cd9b-41c1-a270-ffcbf1fc1ae3,2026-02-01T17:18:05.395577,user8@example.com,China,Laptop,payroll.csv,1,mfa,0
d4e92e6b-2de0-4c20-b2a8-72ad8010c546,2026-02-01T17:54:12.395577,user8@example.com,China,Laptop,payroll.csv,1,password,0
29e8a0af-1c6e-42b3-a786-3030bd928386,2026-02-01T17:47:52.395577,user8@example.com,China,Laptop,payroll.csv,1,password,0
7e6dd1d2-838f-4d45-ae0d-9a43df8dee14,2026-02-01T18:57:21.395577,user8@example.com,China,Laptop,payroll.csv,1,password,0
a6970d7e-e042-4d28-80b6-0b21db20cb2f,2026-02-02T08:54:55.395577,user1@example.com,Canada,Laptop,finance_dashboard,1,mfa,0
e01400eb-dde4-435e-96b6-8e371c437399,2026-02-02T07:23:41.395577,user1@example.com,Canada,Laptop,code_repo,1,mfa,0
be4b0611-e3c1-4b69-a933-5bd3693ec43a,2026-02-02T06:26:36.395577,user1@example.com,Canada,Laptop,hr_portal,1,password,0
976363ff-ea19-47b6-bfff-cb1e4e65701f,2026-02-02T09:02:02.395577,user1@example.com,Canada,Laptop,payroll.csv,1,password,0
a2882331-471b-4fc0-97dd-10da820ab742,2026-02-02T08:34:24.395577,user1@example.com,Canada,Laptop,finance_dashboard,1,mfa,0
0724166b-ac52-4be3-86b2-472c2dc5dc68,2026-02-02T06:22:39.395577,user1@example.com,Canada,Laptop,payroll.csv,1,password,0
52bcc368-893d-4155-bac4-b9bc91ca3d1b,2026-02-02T09:40:30.395577,user2@example.com,Canada,Desktop,wiki,1,password,0
bdd86cd1-8ae1-41d9-8458-d8cfd37f3530,2026-02-02T08:51:46.395577,user2@example.com,Canada,Desktop,payroll.csv,1,password,0
97efbf16-75b9-4a55-b8ca-017a00de1eba,2026-02-02T09:27:47.395577,user2@example.com,Canada,Desktop,wiki,1,password,0
447828b1-985c-4e35-8fe2-df8b9472ae05,2026-02-02T08:56:04.395577,user2@example.com,Canada,Desktop,wiki,1,mfa,0
8bc1842e-9fa6-456a-810f-dcda370295ce,2026-02-02T08:45:01.395577,user2@example.com,Canada,Desktop,wiki,1,password,0
ff1e4281-9762-4fc0-ba4c-8e014d00e137,2026-02-02T09:21:23.395577,user2@example.com,Canada,Desktop,code_repo,1,mfa,0
435ea860-66a9-4a8b-948e-46ec251b2b18,2026-02-02T07:48:27.395577,user3@example.com,USA,Laptop,email,1,password,0
3a00bee8-7d26-4ba6-8a9b-93f704a76593,2026-02-02T07:18:16.395577,user3@example.com,USA,Laptop,hr_portal,1,password,0
364e0ade-7892-4ce2-95d8-482669baf2f7,2026-02-02T07:18:26.395577,user3@example.com,USA,Laptop,hr_portal,1,mfa,0
38042137-04fc-4873-9071-1969950fd39a,2026-02-02T06:38:31.395577,user3@example.com,USA,Laptop,wiki,1,password,0
fed58702-658d-498a-9992-73b99bec5b96,2026-02-02T07:17:51.395577,user3@example.com,USA,Laptop,hr_portal,0,password,0
3c3bfd70-6b7f-4c1f-8c57-8af995e42d74,2026-02-02T08:53:49.395577,user3@example.com,USA,Laptop,hr_portal,1,mfa,0
87112777-d22f-43ae-9b6d-a311532a31ab,2026-02-02T17:57:21.395577,user4@example.com,Canada,Mobile,hr_portal,1,mfa,0
52a623e7-27af-4cd8-9ab8-3cf7982b342e,2026-02-02T17:51:28.395577,user4@example.com,Canada,Mobile,email,0,password,0
4eeb5f6d-a91f-49b4-9c71-6d44d5e7f7f2,2026-02-02T16:48:14.395577,user4@example.com,Canada,Mobile,finance_dashboard,1,password,0
d2fa428a-94cd-45d1-83ac-b4ccf6491ff1,2026-02-02T17:27:47.395577,user4@example.com,Canada,Mobile,email,1,mfa,0
17beffac-052d-4e7b-9353-5b6562a6b055,2026-02-02T19:03:07.395577,user4@example.com,Canada,Mobile,wiki,1,mfa,0
7b680efa-5009-4071-a4d2-53623f05b671,2026-02-02T18:46:29.395577,user4@example.com,Canada,Mobile,payroll.csv,1,password,0
0b0f600a-4010-4dfb-8004-b6c617d0c2fa,2026-02-02T13:21:46.395577,user5@example.com,India,Mobile,wiki,0,mfa,0
5fdc62e9-24d4-4412-90b5-65bc8bb65e50,2026-02-02T11:48:54.395577,user5@example.com,India,Mobile,hr_portal,1,password,0
96f1405e-e3ae-4d66-8ffb-f80470f174a1,2026-02-02T13:35:32.395577,user5@example.com,India,Mobile,finance_dashboard,1,password,0
9f00c2e8-54b8-4300-ba95-cb01ece48f90,2026-02-02T13:07:58.395577,user5@example.com,India,Mobile,email,1,mfa,0
39fba931-8f73-4eed-bf74-1b5597c260a9,2026-02-02T12:59:29.395577,user5@example.com,India,Mobile,code_repo,1,mfa,0
d3a6172c-fa08-4095-98ca-60c6ecb0ad3b,2026-02-02T11:59:10.395577,user5@example.com,India,Mobile,payroll.csv,1,mfa,0
52ad563a-2af2-4c15-8d93-dd9a0a056484,2026-02-02T06:14:50.395577,user6@example.com,India,Laptop,finance_dashboard,1,password,0
4db14242-c19b-4fb9-b42e-d19ee8758ff4,2026-02-02T08:42:12.395577,user6@example.com,India,Laptop,wiki,1,password,0
d7110654-2a4e-42e1-9faa-2e601f7f809c,2026-02-02T06:58:17.395577,user6@example.com,India,Laptop,wiki,1,password,0
479a2fdc-8294-4c2f-ace5-130c0122c32b,2026-02-02T07:02:40.395577,user6@example.com,India,Laptop,email,1,mfa,0
7ff18630-0554-4ed8-8dc1-042e1a203c71,2026-02-02T08:38:20.395577,user6@example.com,India,Laptop,finance_dashboard,1,password,0
791bf7cb-609e-4a9e-99bc-03281b66db64,2026-02-02T08:24:46.395577,user6@example.com,India,Laptop,code_repo,1,password,0
58c092a1-82a2-478b-9b07-17ec53eda85e,2026-02-02T18:33:45.395577,user7@example.com,USA,Laptop,email,1,mfa,0
418b85f4-aa58-421c-a9aa-c1c922a94192,2026-02-02T17:59:56.395577,user7@example.com,USA,Laptop,wiki,1,password,0
b8163316-c264-415c-b4d6-d81d31dd3ec9,2026-02-02T17:56:59.395577,user7@example.com,USA,Laptop,code_repo,1,mfa,0
eb614670-323b-4775-a9ef-81ed2497fb49,2026-02-02T16:58:55.395577,user7@example.com,USA,Laptop,email,1,password,0
d5e37ed9-38cb-4a69-97c7-b587a020a54f,2026-02-02T18:30:48.395577,user7@example.com,USA,Laptop,email,1,mfa,0
c1ee5642-f274-48b5-a8fd-9db681dbcd15,2026-02-02T17:41:06.395577,user7@example.com,USA,Laptop,payroll.csv,1,mfa,0
900c2d6c-1c56-4714-a431-a8a7fa4c9739,2026-02-02T17:40:30.395577,user8@example.com,China,Laptop,payroll.csv,1,mfa,0
c90c1f5e-6c14-4b93-8973-44c670559401,2026-02-02T18:39:45.395577,user8@example.com,China,Laptop,payroll.csv,1,password,0
65ddbf0f-457d-4d54-92c7-2022418ec277,2026-02-02T16:55:08.395577,user8@example.com,China,Laptop,wiki,1,password,0
b097d7c2-893a-4630-b459-c3e1d81b1c17,2026-02-02T16:22:22.395577,user8@example.com,China,Laptop,finance_dashboard,1,mfa,0
d5fd8714-a5ae-4a52-9f75-455a12189e27,2026-02-02T16:20:32.395577,user8@example.com,China,Laptop,hr_portal,1,mfa,0
8559a585-e3b5-4f4c-8c71-55a3492ea139,2026-02-02T17:37:04.395577,user8@example.com,China,Laptop,email,1,mfa,0
023f8376-0299-4692-950f-47ee925c5b9c,2026-01-28T01:24:28.395577,user1@example.com,Germany,UnknownPhone-9000,payroll.csv,1,password,1
165f4c01-b3cd-45c3-a7fa-ce32bf4ca022,2026-01-29T00:17:28.395577,user4@example.com,Canada,Mobile,payroll.csv,1,password,1
